 CHR_A         BP_A       SNP_A      MAF_A  CHR_B         BP_B       SNP_B      MAF_B           R2 
     6      2845386   6:2845386   0.245902      6      2492417   6:2492417   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2493517   6:2493517   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2493541   6:2493541   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2493559   6:2493559   0.327869     0.243268 
     6      2845386   6:2845386   0.245902      6      2494058   6:2494058   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2494514   6:2494514   0.327869     0.243268 
     6      2845386   6:2845386   0.245902      6      2494556   6:2494556   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2494834   6:2494834  0.0983607     0.104155 
     6      2845386   6:2845386   0.245902      6      2494892   6:2494892   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2494954   6:2494954   0.229508    0.0536012 
     6      2845386   6:2845386   0.245902      6      2495813   6:2495813   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2496098   6:2496098   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2496161   6:2496161   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2496534   6:2496534   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2496648   6:2496648   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2498224   6:2498224   0.327869     0.243268 
     6      2845386   6:2845386   0.245902      6      2498242   6:2498242   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2498360   6:2498360   0.327869     0.243268 
     6      2845386   6:2845386   0.245902      6      2499473   6:2499473   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2499526   6:2499526   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2500704   6:2500704   0.311475     0.270597 
     6      2845386   6:2845386   0.245902      6      2500892   6:2500892   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2501737   6:2501737   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2503066   6:2503066   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2503332   6:2503332   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2507470   6:2507470   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2507611   6:2507611   0.213115    0.0679139 
     6      2845386   6:2845386   0.245902      6      2508900   6:2508900  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2509015   6:2509015   0.327869     0.243268 
     6      2845386   6:2845386   0.245902      6      2510955   6:2510955   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2511755   6:2511755   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2513242   6:2513242   0.262295       0.1238 
     6      2845386   6:2845386   0.245902      6      2514110   6:2514110   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2514111   6:2514111   0.327869     0.243268 
     6      2845386   6:2845386   0.245902      6      2514714   6:2514714   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2514786   6:2514786   0.229508     0.103716 
     6      2845386   6:2845386   0.245902      6      2515293   6:2515293   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2515794   6:2515794   0.262295       0.1238 
     6      2845386   6:2845386   0.245902      6      2516182   6:2516182   0.229508     0.103716 
     6      2845386   6:2845386   0.245902      6      2516376   6:2516376   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2516440   6:2516440   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2516796   6:2516796   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2517261   6:2517261   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2517387   6:2517387   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2517797   6:2517797   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2517816   6:2517816   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2518193   6:2518193   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2518332   6:2518332   0.262295       0.1238 
     6      2845386   6:2845386   0.245902      6      2518679   6:2518679  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2519025   6:2519025  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2520053   6:2520053  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2520119   6:2520119   0.327869     0.243268 
     6      2845386   6:2845386   0.245902      6      2520204   6:2520204  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2520205   6:2520205  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2520313   6:2520313  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2520397   6:2520397  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2520840   6:2520840  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2521174   6:2521174  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2521712   6:2521712  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2522166   6:2522166  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2522444   6:2522444  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2523920   6:2523920   0.262295       0.1238 
     6      2845386   6:2845386   0.245902      6      2524461   6:2524461  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2525990   6:2525990  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2526398   6:2526398   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2527101   6:2527101  0.0983607   0.00369346 
     6      2845386   6:2845386   0.245902      6      2527102   6:2527102   0.131148     0.322153 
     6      2845386   6:2845386   0.245902      6      2527103   6:2527103  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2528014   6:2528014  0.0819672      0.27381 
     6      2845386   6:2845386   0.245902      6      2528271   6:2528271  0.0819672   0.00101449 
     6      2845386   6:2845386   0.245902      6      2529602   6:2529602   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2531372   6:2531372   0.327869     0.243268 
     6      2845386   6:2845386   0.245902      6      2531377   6:2531377  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2531675   6:2531675  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2531739   6:2531739  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2531807   6:2531807  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2532767   6:2532767  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2533186   6:2533186  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2533320   6:2533320  0.0819672   0.00101449 
     6      2845386   6:2845386   0.245902      6      2534078   6:2534078  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2534147   6:2534147  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2534394   6:2534394  0.0819672    0.0603727 
     6      2845386   6:2845386   0.245902      6      2534579   6:2534579  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2534928   6:2534928   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2535261   6:2535261  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2535543   6:2535543  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2536346   6:2536346   0.327869     0.243268 
     6      2845386   6:2845386   0.245902      6      2537501   6:2537501  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2537552   6:2537552  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2537738   6:2537738  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2537776   6:2537776  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2537843   6:2537843  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2538424   6:2538424  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2539044   6:2539044  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2539547   6:2539547  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2539718   6:2539718  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2540104   6:2540104  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2540119   6:2540119   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2540823   6:2540823   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2541310   6:2541310   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2541437   6:2541437  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2543622   6:2543622  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2544319   6:2544319  0.0983607     0.104155 
     6      2845386   6:2845386   0.245902      6      2545076   6:2545076  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2545077   6:2545077  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2545434   6:2545434  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2547037   6:2547037   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2548551   6:2548551  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2548852   6:2548852   0.278689     0.167473 
     6      2845386   6:2845386   0.245902      6      2549058   6:2549058   0.278689     0.167473 
     6      2845386   6:2845386   0.245902      6      2550907   6:2550907   0.278689     0.167473 
     6      2845386   6:2845386   0.245902      6      2551468   6:2551468   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2551958   6:2551958   0.278689     0.167473 
     6      2845386   6:2845386   0.245902      6      2552397   6:2552397   0.278689     0.167473 
     6      2845386   6:2845386   0.245902      6      2553123   6:2553123   0.278689     0.167473 
     6      2845386   6:2845386   0.245902      6      2553344   6:2553344   0.278689     0.167473 
     6      2845386   6:2845386   0.245902      6      2553400   6:2553400   0.196721    0.0385118 
     6      2845386   6:2845386   0.245902      6      2555408   6:2555408   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2558393   6:2558393   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2561242   6:2561242   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2561877   6:2561877   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2561878   6:2561878   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2563842   6:2563842   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2564092   6:2564092   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2564527   6:2564527   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2564530   6:2564530   0.311475     0.191829 
     6      2845386   6:2845386   0.245902      6      2564766   6:2564766   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2566279   6:2566279   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2568568   6:2568568   0.180328    0.0164453 
     6      2845386   6:2845386   0.245902      6      2568886   6:2568886  0.0983607     0.104155 
     6      2845386   6:2845386   0.245902      6      2569829   6:2569829   0.311475     0.191829 
     6      2845386   6:2845386   0.245902      6      2570840   6:2570840   0.311475     0.191829 
     6      2845386   6:2845386   0.245902      6      2571546   6:2571546  0.0819672   0.00101449 
     6      2845386   6:2845386   0.245902      6      2571693   6:2571693   0.311475     0.191829 
     6      2845386   6:2845386   0.245902      6      2572368   6:2572368   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2574020   6:2574020   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      2575505   6:2575505   0.114754     0.397531 
     6      2845386   6:2845386   0.245902      6      2576833   6:2576833   0.114754     0.397531 
     6      2845386   6:2845386   0.245902      6      2578787   6:2578787   0.114754     0.397531 
     6      2845386   6:2845386   0.245902      6      2579044   6:2579044   0.114754     0.397531 
     6      2845386   6:2845386   0.245902      6      2579237   6:2579237   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2579471   6:2579471   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2579618   6:2579618   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2579790   6:2579790   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2579806   6:2579806   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      2580029   6:2580029  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2581254   6:2581254  0.0983607   0.00369346 
     6      2845386   6:2845386   0.245902      6      2581292   6:2581292   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2582560   6:2582560   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2582849   6:2582849    0.42623     0.258654 
     6      2845386   6:2845386   0.245902      6      2583041   6:2583041   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2583813   6:2583813   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2588775   6:2588775   0.131148     0.462893 
     6      2845386   6:2845386   0.245902      6      2589250   6:2589250   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2589254   6:2589254  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2589388   6:2589388  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      2589659   6:2589659   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2590182   6:2590182   0.229508     0.253119 
     6      2845386   6:2845386   0.245902      6      2590810   6:2590810   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2592331   6:2592331   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2592656   6:2592656  0.0655738    0.0244343 
     6      2845386   6:2845386   0.245902      6      2593067   6:2593067   0.114754     0.397531 
     6      2845386   6:2845386   0.245902      6      2594330   6:2594330   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2594676   6:2594676   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2597052   6:2597052   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2597594   6:2597594   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2597696   6:2597696   0.114754     0.397531 
     6      2845386   6:2845386   0.245902      6      2598185   6:2598185   0.114754     0.397531 
     6      2845386   6:2845386   0.245902      6      2598772   6:2598772   0.114754     0.397531 
     6      2845386   6:2845386   0.245902      6      2598806   6:2598806   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2598963   6:2598963   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2600269   6:2600269  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      2600855   6:2600855   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2603542   6:2603542   0.213115     0.199389 
     6      2845386   6:2845386   0.245902      6      2604828   6:2604828   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2605707   6:2605707   0.311475      0.36288 
     6      2845386   6:2845386   0.245902      6      2606381   6:2606381   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2607217   6:2607217   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2607858   6:2607858   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2609527   6:2609527   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      2609611   6:2609611   0.114754     0.397531 
     6      2845386   6:2845386   0.245902      6      2611205   6:2611205   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      2613299   6:2613299  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      2614947   6:2614947   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2615226   6:2615226   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2616114   6:2616114   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2616235   6:2616235   0.311475      0.36288 
     6      2845386   6:2845386   0.245902      6      2616778   6:2616778   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2617142   6:2617142   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2617492   6:2617492   0.114754     0.397531 
     6      2845386   6:2845386   0.245902      6      2618371   6:2618371   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      2618721   6:2618721   0.262295     0.192192 
     6      2845386   6:2845386   0.245902      6      2622071   6:2622071   0.114754     0.397531 
     6      2845386   6:2845386   0.245902      6      2622777   6:2622777   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2622844   6:2622844   0.147541    0.0564381 
     6      2845386   6:2845386   0.245902      6      2623061   6:2623061  0.0983607    0.0379842 
     6      2845386   6:2845386   0.245902      6      2623515   6:2623515  0.0983607    0.0379842 
     6      2845386   6:2845386   0.245902      6      2625339   6:2625339   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2626320   6:2626320   0.245902     0.220491 
     6      2845386   6:2845386   0.245902      6      2627371   6:2627371  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2629302   6:2629302  0.0983607    0.0379842 
     6      2845386   6:2845386   0.245902      6      2631694   6:2631694  0.0983607    0.0379842 
     6      2845386   6:2845386   0.245902      6      2632912   6:2632912  0.0819672   0.00101449 
     6      2845386   6:2845386   0.245902      6      2632913   6:2632913  0.0819672   0.00101449 
     6      2845386   6:2845386   0.245902      6      2634478   6:2634478   0.114754     0.397531 
     6      2845386   6:2845386   0.245902      6      2635648   6:2635648   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2635655   6:2635655  0.0983607    0.0379842 
     6      2845386   6:2845386   0.245902      6      2636399   6:2636399  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      2638423   6:2638423   0.114754     0.397531 
     6      2845386   6:2845386   0.245902      6      2638741   6:2638741  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2639017   6:2639017  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2639440   6:2639440  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2639564   6:2639564  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2640360   6:2640360  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2641000   6:2641000  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2641111   6:2641111  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2641991   6:2641991   0.114754    0.0740779 
     6      2845386   6:2845386   0.245902      6      2642358   6:2642358  0.0819672    0.0603727 
     6      2845386   6:2845386   0.245902      6      2642665   6:2642665   0.114754     0.397531 
     6      2845386   6:2845386   0.245902      6      2643527   6:2643527   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2644133   6:2644133  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      2644392   6:2644392  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2645662   6:2645662   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2645713   6:2645713  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2646143   6:2646143   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2646264   6:2646264  0.0819672   0.00101449 
     6      2845386   6:2845386   0.245902      6      2646967   6:2646967   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2646985   6:2646985   0.114754    0.0740779 
     6      2845386   6:2845386   0.245902      6      2648265   6:2648265   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2648491   6:2648491   0.114754     0.397531 
     6      2845386   6:2845386   0.245902      6      2648595   6:2648595   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2648765   6:2648765   0.344262     0.300016 
     6      2845386   6:2845386   0.245902      6      2651324   6:2651324   0.229508     0.170222 
     6      2845386   6:2845386   0.245902      6      2651433   6:2651433   0.114754    0.0740779 
     6      2845386   6:2845386   0.245902      6      2652210   6:2652210  0.0819672   0.00101449 
     6      2845386   6:2845386   0.245902      6      2653021   6:2653021   0.213115     0.199389 
     6      2845386   6:2845386   0.245902      6      2655071   6:2655071   0.114754    0.0740779 
     6      2845386   6:2845386   0.245902      6      2656122   6:2656122  0.0819672   0.00101449 
     6      2845386   6:2845386   0.245902      6      2656576   6:2656576   0.295082     0.145753 
     6      2845386   6:2845386   0.245902      6      2657886   6:2657886   0.409836     0.281359 
     6      2845386   6:2845386   0.245902      6      2658372   6:2658372  0.0819672   0.00101449 
     6      2845386   6:2845386   0.245902      6      2658563   6:2658563  0.0819672   0.00101449 
     6      2845386   6:2845386   0.245902      6      2659296   6:2659296  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2659638   6:2659638   0.409836     0.281359 
     6      2845386   6:2845386   0.245902      6      2659720   6:2659720   0.196721     0.150372 
     6      2845386   6:2845386   0.245902      6      2659761   6:2659761  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2659770   6:2659770  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2660633   6:2660633   0.213115     0.199389 
     6      2845386   6:2845386   0.245902      6      2660712   6:2660712  0.0655738  6.35647e-06 
     6      2845386   6:2845386   0.245902      6      2661452   6:2661452   0.131148    0.0525567 
     6      2845386   6:2845386   0.245902      6      2661634   6:2661634  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2661726   6:2661726   0.213115     0.199389 
     6      2845386   6:2845386   0.245902      6      2662352   6:2662352   0.311475     0.270597 
     6      2845386   6:2845386   0.245902      6      2663262   6:2663262   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2663620   6:2663620   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2666812   6:2666812   0.147541     0.264041 
     6      2845386   6:2845386   0.245902      6      2668649   6:2668649   0.147541     0.264041 
     6      2845386   6:2845386   0.245902      6      2669748   6:2669748   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2670209   6:2670209   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2670968   6:2670968   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2670981   6:2670981  0.0983607     0.104155 
     6      2845386   6:2845386   0.245902      6      2671191   6:2671191  0.0819672   0.00101449 
     6      2845386   6:2845386   0.245902      6      2671192   6:2671192  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      2671196   6:2671196  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      2671340   6:2671340   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2671595   6:2671595  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2672640   6:2672640   0.147541     0.264041 
     6      2845386   6:2845386   0.245902      6      2672950   6:2672950   0.147541     0.264041 
     6      2845386   6:2845386   0.245902      6      2674396   6:2674396   0.180328    0.0516469 
     6      2845386   6:2845386   0.245902      6      2676187   6:2676187  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2676580   6:2676580  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      2676723   6:2676723   0.163934     0.324649 
     6      2845386   6:2845386   0.245902      6      2677117   6:2677117   0.163934    0.0251094 
     6      2845386   6:2845386   0.245902      6      2677403   6:2677403  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2677465   6:2677465  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2677512   6:2677512  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2677566   6:2677566   0.163934    0.0251094 
     6      2845386   6:2845386   0.245902      6      2677884   6:2677884  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2678784   6:2678784  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2679947   6:2679947  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      2680426   6:2680426  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2680668   6:2680668  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2680767   6:2680767  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2681206   6:2681206   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2681359   6:2681359   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2681375   6:2681375  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2681535   6:2681535  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2681590   6:2681590  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2682092   6:2682092  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2683014   6:2683014  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2683454   6:2683454  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2683608   6:2683608   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2683617   6:2683617  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2683635   6:2683635   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2683756   6:2683756  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2683923   6:2683923  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2683947   6:2683947  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2683972   6:2683972   0.163934     0.324649 
     6      2845386   6:2845386   0.245902      6      2684599   6:2684599   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2685277   6:2685277  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2685366   6:2685366  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2685613   6:2685613  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2685829   6:2685829  0.0819672     0.147831 
     6      2845386   6:2845386   0.245902      6      2686012   6:2686012   0.180328     0.388553 
     6      2845386   6:2845386   0.245902      6      2686091   6:2686091   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2686360   6:2686360   0.131148  1.36724e-05 
     6      2845386   6:2845386   0.245902      6      2686820   6:2686820   0.131148  1.36724e-05 
     6      2845386   6:2845386   0.245902      6      2686980   6:2686980  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2688508   6:2688508   0.196721     0.455733 
     6      2845386   6:2845386   0.245902      6      2689129   6:2689129  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2690527   6:2690527  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      2691381   6:2691381   0.114754      0.26118 
     6      2845386   6:2845386   0.245902      6      2691727   6:2691727  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2692140   6:2692140   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2693049   6:2693049  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2693150   6:2693150  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2693590   6:2693590  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2693794   6:2693794  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2693991   6:2693991  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2693998   6:2693998   0.245902     0.539905 
     6      2845386   6:2845386   0.245902      6      2694059   6:2694059  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2694109   6:2694109   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2694225   6:2694225  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2694277   6:2694277  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2694440   6:2694440   0.245902     0.539905 
     6      2845386   6:2845386   0.245902      6      2694656   6:2694656  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2695334   6:2695334  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2695693   6:2695693  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2695783   6:2695783  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2695825   6:2695825  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2697397   6:2697397  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2697486   6:2697486  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2697515   6:2697515  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2697588   6:2697588  0.0819672    0.0291149 
