 CHR_A         BP_A        SNP_A      MAF_A  CHR_B         BP_B        SNP_B      MAF_B           R2 
     3     12671802   3:12671802   0.442623      3     12400596   3:12400596   0.360656     0.599216 
     3     12671802   3:12671802   0.442623      3     12400786   3:12400786  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12400824   3:12400824   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12401119   3:12401119   0.131148    0.0227011 
     3     12671802   3:12671802   0.442623      3     12401152   3:12401152   0.491803     0.460479 
     3     12671802   3:12671802   0.442623      3     12401183   3:12401183   0.131148    0.0227011 
     3     12671802   3:12671802   0.442623      3     12401187   3:12401187   0.131148    0.0227011 
     3     12671802   3:12671802   0.442623      3     12401254   3:12401254   0.131148    0.0227011 
     3     12671802   3:12671802   0.442623      3     12401282   3:12401282   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12401283   3:12401283   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12401288   3:12401288   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12401291   3:12401291   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12401292   3:12401292   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12401296   3:12401296   0.491803     0.460479 
     3     12671802   3:12671802   0.442623      3     12401421   3:12401421  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12401495   3:12401495   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12401498   3:12401498   0.377049     0.647913 
     3     12671802   3:12671802   0.442623      3     12401595   3:12401595   0.360656     0.599216 
     3     12671802   3:12671802   0.442623      3     12401895   3:12401895   0.393443     0.491532 
     3     12671802   3:12671802   0.442623      3     12401913   3:12401913   0.393443     0.491532 
     3     12671802   3:12671802   0.442623      3     12401997   3:12401997    0.42623     0.322441 
     3     12671802   3:12671802   0.442623      3     12402066   3:12402066   0.442623     0.286073 
     3     12671802   3:12671802   0.442623      3     12402336   3:12402336   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12402802   3:12402802  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12402875   3:12402875  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12403174   3:12403174  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12403443   3:12403443   0.147541     0.139715 
     3     12671802   3:12671802   0.442623      3     12403590   3:12403590   0.409836     0.359507 
     3     12671802   3:12671802   0.442623      3     12403700   3:12403700   0.409836     0.359507 
     3     12671802   3:12671802   0.442623      3     12403891   3:12403891   0.409836     0.359507 
     3     12671802   3:12671802   0.442623      3     12403962   3:12403962   0.459016     0.493508 
     3     12671802   3:12671802   0.442623      3     12403979   3:12403979   0.377049     0.239108 
     3     12671802   3:12671802   0.442623      3     12404361   3:12404361  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12404362   3:12404362   0.491803     0.460479 
     3     12671802   3:12671802   0.442623      3     12404573   3:12404573   0.459016     0.387075 
     3     12671802   3:12671802   0.442623      3     12404599   3:12404599   0.491803     0.411892 
     3     12671802   3:12671802   0.442623      3     12404603   3:12404603  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12404656   3:12404656  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12404727   3:12404727   0.491803     0.460479 
     3     12671802   3:12671802   0.442623      3     12404817   3:12404817   0.491803     0.460479 
     3     12671802   3:12671802   0.442623      3     12404906   3:12404906   0.491803     0.460479 
     3     12671802   3:12671802   0.442623      3     12406384   3:12406384   0.327869     0.509008 
     3     12671802   3:12671802   0.442623      3     12406387   3:12406387   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12406520   3:12406520   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12407213   3:12407213  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12407253   3:12407253  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12407326   3:12407326  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12407584   3:12407584  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12407902   3:12407902   0.311475     0.467161 
     3     12671802   3:12671802   0.442623      3     12407965   3:12407965   0.459016     0.493508 
     3     12671802   3:12671802   0.442623      3     12408713   3:12408713  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12408896   3:12408896  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12408966   3:12408966   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12410395   3:12410395   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12410594   3:12410594   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12410705   3:12410705   0.311475     0.467161 
     3     12671802   3:12671802   0.442623      3     12410729   3:12410729  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12410732   3:12410732   0.245902     0.126439 
     3     12671802   3:12671802   0.442623      3     12410855   3:12410855   0.311475     0.467161 
     3     12671802   3:12671802   0.442623      3     12411706   3:12411706   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12411812   3:12411812   0.213115  0.000392785 
     3     12671802   3:12671802   0.442623      3     12412011   3:12412011   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12412100   3:12412100   0.442623     0.108225 
     3     12671802   3:12671802   0.442623      3     12412809   3:12412809   0.311475     0.148656 
     3     12671802   3:12671802   0.442623      3     12412965   3:12412965   0.311475     0.148656 
     3     12671802   3:12671802   0.442623      3     12413385   3:12413385   0.114754    0.0129365 
     3     12671802   3:12671802   0.442623      3     12413518   3:12413518   0.311475     0.467161 
     3     12671802   3:12671802   0.442623      3     12413555   3:12413555   0.409836     0.165698 
     3     12671802   3:12671802   0.442623      3     12413683   3:12413683  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12413704   3:12413704  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12413733   3:12413733   0.311475     0.148656 
     3     12671802   3:12671802   0.442623      3     12414251   3:12414251   0.311475     0.148656 
     3     12671802   3:12671802   0.442623      3     12414252   3:12414252   0.311475     0.148656 
     3     12671802   3:12671802   0.442623      3     12414263   3:12414263   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12414277   3:12414277   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12414316   3:12414316   0.311475     0.148656 
     3     12671802   3:12671802   0.442623      3     12414319   3:12414319   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12414333   3:12414333   0.311475     0.148656 
     3     12671802   3:12671802   0.442623      3     12414592   3:12414592   0.327869     0.169309 
     3     12671802   3:12671802   0.442623      3     12414893   3:12414893   0.311475     0.148656 
     3     12671802   3:12671802   0.442623      3     12414953   3:12414953   0.131148   0.00279782 
     3     12671802   3:12671802   0.442623      3     12415057   3:12415057   0.360656     0.214464 
     3     12671802   3:12671802   0.442623      3     12415118   3:12415118    0.42623     0.187718 
     3     12671802   3:12671802   0.442623      3     12415150   3:12415150   0.311475     0.148656 
     3     12671802   3:12671802   0.442623      3     12415711   3:12415711  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12415738   3:12415738  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12415794   3:12415794   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12415952   3:12415952   0.491803    0.0797913 
     3     12671802   3:12671802   0.442623      3     12416118   3:12416118  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12417215   3:12417215   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12417273   3:12417273   0.163934   0.00144389 
     3     12671802   3:12671802   0.442623      3     12417420   3:12417420   0.163934    0.0161669 
     3     12671802   3:12671802   0.442623      3     12417508   3:12417508  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12418322   3:12418322   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12419064   3:12419064   0.360656     0.282849 
     3     12671802   3:12671802   0.442623      3     12419066   3:12419066   0.360656     0.282849 
     3     12671802   3:12671802   0.442623      3     12419233   3:12419233  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12419246   3:12419246    0.42623     0.187718 
     3     12671802   3:12671802   0.442623      3     12419496   3:12419496   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12419525   3:12419525  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12419744   3:12419744  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12419756   3:12419756   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12420113   3:12420113   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12420256   3:12420256   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12420385   3:12420385  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12420486   3:12420486  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12420533   3:12420533  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12420614   3:12420614   0.311475     0.467161 
     3     12671802   3:12671802   0.442623      3     12421267   3:12421267  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12421310   3:12421310  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12421531   3:12421531  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12421742   3:12421742   0.409836     0.292985 
     3     12671802   3:12671802   0.442623      3     12421743   3:12421743   0.409836     0.292985 
     3     12671802   3:12671802   0.442623      3     12421777   3:12421777  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12421851   3:12421851   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12422011   3:12422011   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12422076   3:12422076  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12422188   3:12422188  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12422415   3:12422415   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12422698   3:12422698   0.491803     0.331511 
     3     12671802   3:12671802   0.442623      3     12422794   3:12422794   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12423783   3:12423783   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12423817   3:12423817   0.377049     0.215691 
     3     12671802   3:12671802   0.442623      3     12423820   3:12423820   0.393443     0.185628 
     3     12671802   3:12671802   0.442623      3     12423823   3:12423823   0.377049     0.215691 
     3     12671802   3:12671802   0.442623      3     12424185   3:12424185  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12424206   3:12424206   0.147541   0.00837942 
     3     12671802   3:12671802   0.442623      3     12424638   3:12424638  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12424796   3:12424796  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12425058   3:12425058  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12425104   3:12425104   0.360656     0.282849 
     3     12671802   3:12671802   0.442623      3     12425178   3:12425178   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12425307   3:12425307   0.278689     0.389257 
     3     12671802   3:12671802   0.442623      3     12425355   3:12425355  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12425367   3:12425367   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12425467   3:12425467   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12425703   3:12425703  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12425773   3:12425773  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12426560   3:12426560  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12426584   3:12426584   0.327869     0.232111 
     3     12671802   3:12671802   0.442623      3     12426699   3:12426699  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12427143   3:12427143  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12427609   3:12427609  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12427702   3:12427702  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12427949   3:12427949  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12428080   3:12428080  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12428093   3:12428093  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12428495   3:12428495  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12428646   3:12428646  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12428655   3:12428655  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12428700   3:12428700  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12428703   3:12428703  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12428814   3:12428814  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12428844   3:12428844  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12428867   3:12428867  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12428878   3:12428878  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12428931   3:12428931  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12429195   3:12429195  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12429220   3:12429220  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12429291   3:12429291  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12429292   3:12429292  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12429545   3:12429545  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12429552   3:12429552  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12429555   3:12429555  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12429756   3:12429756  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12429785   3:12429785  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12429820   3:12429820  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12429857   3:12429857   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12429991   3:12429991  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12430079   3:12430079  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12430201   3:12430201  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12430216   3:12430216  0.0819672   0.00896359 
     3     12671802   3:12671802   0.442623      3     12430242   3:12430242  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12430251   3:12430251  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12430281   3:12430281  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12430306   3:12430306   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12430371   3:12430371  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12430379   3:12430379  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12430414   3:12430414  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12430445   3:12430445  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12430540   3:12430540  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12430544   3:12430544  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12430549   3:12430549  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12430558   3:12430558  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12430610   3:12430610   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12430616   3:12430616  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12430632   3:12430632  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12430907   3:12430907   0.163934   0.00144389 
     3     12671802   3:12671802   0.442623      3     12430990   3:12430990  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12431185   3:12431185  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12431196   3:12431196  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12431298   3:12431298  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12431302   3:12431302  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12431318   3:12431318  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12431326   3:12431326  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12431367   3:12431367  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12431444   3:12431444  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12431548   3:12431548  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12431574   3:12431574  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12431600   3:12431600   0.180328    0.0257398 
     3     12671802   3:12671802   0.442623      3     12431821   3:12431821  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12431859   3:12431859    0.47541     0.165953 
     3     12671802   3:12671802   0.442623      3     12431860   3:12431860  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12432058   3:12432058  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12432129   3:12432129  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12432697   3:12432697  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12432702   3:12432702  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12432705   3:12432705   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12432740   3:12432740  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12432790   3:12432790  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12432811   3:12432811  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12432817   3:12432817  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12432892   3:12432892   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12432917   3:12432917   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12432931   3:12432931  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12432941   3:12432941  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12432963   3:12432963  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12432981   3:12432981  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12432997   3:12432997  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12433009   3:12433009  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12433014   3:12433014  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12433015   3:12433015  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12433031   3:12433031  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12433034   3:12433034  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12433048   3:12433048  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12433056   3:12433056  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12433057   3:12433057  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12433062   3:12433062  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12433066   3:12433066  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12433068   3:12433068   0.180328  0.000126758 
     3     12671802   3:12671802   0.442623      3     12433258   3:12433258  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12433269   3:12433269  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12433368   3:12433368  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12433391   3:12433391  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12433405   3:12433405  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12433528   3:12433528   0.180328  0.000126758 
     3     12671802   3:12671802   0.442623      3     12433648   3:12433648  0.0655738     0.010554 
     3     12671802   3:12671802   0.442623      3     12434103   3:12434103   0.295082     0.186474 
     3     12671802   3:12671802   0.442623      3     12434349   3:12434349   0.311475     0.467161 
     3     12671802   3:12671802   0.442623      3     12434367   3:12434367  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12434368   3:12434368   0.393443      0.20022 
     3     12671802   3:12671802   0.442623      3     12434788   3:12434788   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12435078   3:12435078   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12435104   3:12435104   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12435122   3:12435122   0.131148    0.0227011 
     3     12671802   3:12671802   0.442623      3     12435525   3:12435525  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12435526   3:12435526  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12435703   3:12435703   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12435734   3:12435734   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12435763   3:12435763  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12435800   3:12435800  0.0655738     0.010554 
     3     12671802   3:12671802   0.442623      3     12435824   3:12435824  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12436101   3:12436101   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12436592   3:12436592  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12436593   3:12436593  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12436917   3:12436917  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12436932   3:12436932  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12437054   3:12437054   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12437961   3:12437961   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12438248   3:12438248   0.311475     0.467161 
     3     12671802   3:12671802   0.442623      3     12438290   3:12438290   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12438660   3:12438660  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12438947   3:12438947   0.147541   0.00837942 
     3     12671802   3:12671802   0.442623      3     12438985   3:12438985  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12439175   3:12439175  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12439297   3:12439297   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12439395   3:12439395   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12439396   3:12439396   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12439691   3:12439691   0.360656     0.282849 
     3     12671802   3:12671802   0.442623      3     12439713   3:12439713   0.131148    0.0227011 
     3     12671802   3:12671802   0.442623      3     12439859   3:12439859   0.147541   0.00837942 
     3     12671802   3:12671802   0.442623      3     12439930   3:12439930  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12440210   3:12440210   0.147541   0.00837942 
     3     12671802   3:12671802   0.442623      3     12440238   3:12440238   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12440278   3:12440278   0.147541   0.00837942 
     3     12671802   3:12671802   0.442623      3     12441161   3:12441161   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12442953   3:12442953   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12443124   3:12443124  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12443377   3:12443377   0.180328  0.000126758 
     3     12671802   3:12671802   0.442623      3     12443391   3:12443391  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12443502   3:12443502   0.180328  0.000126758 
     3     12671802   3:12671802   0.442623      3     12444137   3:12444137   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12444213   3:12444213   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12444678   3:12444678   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12444761   3:12444761   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12445051   3:12445051   0.131148    0.0227011 
     3     12671802   3:12671802   0.442623      3     12445052   3:12445052   0.131148    0.0227011 
     3     12671802   3:12671802   0.442623      3     12445074   3:12445074  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12445187   3:12445187   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12445194   3:12445194   0.180328  0.000126758 
     3     12671802   3:12671802   0.442623      3     12445429   3:12445429  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12445476   3:12445476   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12445478   3:12445478   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12445899   3:12445899   0.131148    0.0227011 
     3     12671802   3:12671802   0.442623      3     12446077   3:12446077   0.131148    0.0227011 
     3     12671802   3:12671802   0.442623      3     12446254   3:12446254  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12446328   3:12446328   0.180328  0.000126758 
     3     12671802   3:12671802   0.442623      3     12446350   3:12446350   0.180328  0.000126758 
     3     12671802   3:12671802   0.442623      3     12446522   3:12446522   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12446670   3:12446670  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12446786   3:12446786   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12446945   3:12446945   0.180328  0.000126758 
     3     12671802   3:12671802   0.442623      3     12446980   3:12446980   0.180328  0.000126758 
     3     12671802   3:12671802   0.442623      3     12446981   3:12446981   0.327869     0.509008 
     3     12671802   3:12671802   0.442623      3     12448124   3:12448124   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12449214   3:12449214   0.278689   0.00149127 
     3     12671802   3:12671802   0.442623      3     12449289   3:12449289   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12449293   3:12449293   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12449337   3:12449337   0.131148    0.0227011 
     3     12671802   3:12671802   0.442623      3     12449388   3:12449388  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12449433   3:12449433   0.131148    0.0227011 
     3     12671802   3:12671802   0.442623      3     12450287   3:12450287  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12450494   3:12450494   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12450954   3:12450954  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12451026   3:12451026   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12451180   3:12451180  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12451401   3:12451401  0.0655738     0.010554 
     3     12671802   3:12671802   0.442623      3     12451567   3:12451567  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12451783   3:12451783   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12452240   3:12452240  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12452454   3:12452454  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12453252   3:12453252   0.377049     0.022047 
     3     12671802   3:12671802   0.442623      3     12453257   3:12453257   0.311475     0.467161 
     3     12671802   3:12671802   0.442623      3     12453275   3:12453275   0.229508    0.0629507 
     3     12671802   3:12671802   0.442623      3     12453422   3:12453422   0.131148    0.0617241 
     3     12671802   3:12671802   0.442623      3     12453491   3:12453491   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12453640   3:12453640   0.311475     0.467161 
     3     12671802   3:12671802   0.442623      3     12453846   3:12453846   0.147541   0.00894736 
     3     12671802   3:12671802   0.442623      3     12453989   3:12453989   0.131148    0.0617241 
     3     12671802   3:12671802   0.442623      3     12454413   3:12454413   0.131148    0.0617241 
     3     12671802   3:12671802   0.442623      3     12454868   3:12454868   0.278689     0.230686 
