 CHR_A         BP_A       SNP_A      MAF_A  CHR_B         BP_B       SNP_B      MAF_B           R2 
     2       873169    2:873169   0.245902      2       621632    2:621632   0.180328     0.274912 
     2       873169    2:873169   0.245902      2       621651    2:621651   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       621892    2:621892   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       622032    2:622032  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       622093    2:622093  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       622105    2:622105  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       622106    2:622106  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       622112    2:622112  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       622114    2:622114  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       622119    2:622119  0.0655738    0.0244343 
     2       873169    2:873169   0.245902      2       622188    2:622188  0.0655738     0.096167 
     2       873169    2:873169   0.245902      2       622441    2:622441   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       622442    2:622442   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       622451    2:622451   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       622453    2:622453   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       622454    2:622454   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       622463    2:622463   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       622466    2:622466   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       622471    2:622471   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       622472    2:622472   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       622475    2:622475   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       622528    2:622528   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       622565    2:622565   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       622698    2:622698   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       622746    2:622746   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       623237    2:623237   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       623268    2:623268   0.131148    0.0525567 
     2       873169    2:873169   0.245902      2       623359    2:623359   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       623361    2:623361   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       623474    2:623474  0.0983607    0.0379842 
     2       873169    2:873169   0.245902      2       623565    2:623565   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       623662    2:623662   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       623684    2:623684   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       623707    2:623707   0.459016     0.384317 
     2       873169    2:873169   0.245902      2       623717    2:623717   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       623725    2:623725   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       623816    2:623816   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       623825    2:623825   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       623829    2:623829  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       623831    2:623831  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       623841    2:623841  0.0819672    0.0603727 
     2       873169    2:873169   0.245902      2       623842    2:623842  0.0819672    0.0603727 
     2       873169    2:873169   0.245902      2       623843    2:623843  0.0819672    0.0603727 
     2       873169    2:873169   0.245902      2       623849    2:623849  0.0819672    0.0603727 
     2       873169    2:873169   0.245902      2       623859    2:623859  0.0655738    0.0244343 
     2       873169    2:873169   0.245902      2       624258    2:624258   0.131148     0.462893 
     2       873169    2:873169   0.245902      2       624355    2:624355   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       624443    2:624443   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       624445    2:624445   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624448    2:624448   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624472    2:624472   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624478    2:624478   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624481    2:624481   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624543    2:624543   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624557    2:624557   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624559    2:624559   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624561    2:624561   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624568    2:624568   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624569    2:624569   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624571    2:624571   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624586    2:624586   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624604    2:624604   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624622    2:624622   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624631    2:624631   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624639    2:624639   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624647    2:624647   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624653    2:624653   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624654    2:624654   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624660    2:624660  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       624771    2:624771   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624791    2:624791   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624817    2:624817   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624843    2:624843   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624850    2:624850   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624871    2:624871   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624896    2:624896   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624899    2:624899   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624904    2:624904   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624906    2:624906   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624936    2:624936   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624939    2:624939   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624942    2:624942   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624946    2:624946   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624964    2:624964   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       624973    2:624973   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       625025    2:625025   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       625162    2:625162   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       625186    2:625186    0.42623     0.438963 
     2       873169    2:873169   0.245902      2       625199    2:625199   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       625219    2:625219   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       625436    2:625436   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       625525    2:625525   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       625614    2:625614   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       625717    2:625717   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       625736    2:625736   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       625835    2:625835   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       625893    2:625893   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       625907    2:625907   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       625926    2:625926   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       626086    2:626086   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       626117    2:626117   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       626168    2:626168   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       626190    2:626190   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       626206    2:626206   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       626225    2:626225   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       626240    2:626240   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       626246    2:626246   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       626250    2:626250   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626251    2:626251   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       626265    2:626265   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       626272    2:626272   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       626276    2:626276   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       626277    2:626277   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       626287    2:626287   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       626346    2:626346   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       626364    2:626364   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626372    2:626372   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626420    2:626420   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626427    2:626427   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626436    2:626436   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626437    2:626437   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626440    2:626440   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626441    2:626441   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626451    2:626451   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626470    2:626470   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626472    2:626472   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626504    2:626504   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       626506    2:626506   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626515    2:626515   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       626521    2:626521  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       626531    2:626531   0.229508     0.352407 
     2       873169    2:873169   0.245902      2       626534    2:626534   0.131148      0.20685 
     2       873169    2:873169   0.245902      2       626550    2:626550  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       626551    2:626551  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       626568    2:626568   0.229508     0.352407 
     2       873169    2:873169   0.245902      2       626574    2:626574   0.229508     0.352407 
     2       873169    2:873169   0.245902      2       626590    2:626590   0.131148      0.20685 
     2       873169    2:873169   0.245902      2       626622    2:626622   0.229508     0.352407 
     2       873169    2:873169   0.245902      2       626624    2:626624   0.131148      0.20685 
     2       873169    2:873169   0.245902      2       626626    2:626626   0.131148      0.20685 
     2       873169    2:873169   0.245902      2       626674    2:626674   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626702    2:626702   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626730    2:626730   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626734    2:626734   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626741    2:626741   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626785    2:626785   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626806    2:626806   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       626831    2:626831   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       626851    2:626851   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626857    2:626857   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       626912    2:626912    0.42623     0.438963 
     2       873169    2:873169   0.245902      2       626925    2:626925   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       627010    2:627010    0.42623     0.438963 
     2       873169    2:873169   0.245902      2       627015    2:627015   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       627051    2:627051   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       627123    2:627123   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       627221    2:627221   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       627260    2:627260   0.295082     0.301092 
     2       873169    2:873169   0.245902      2       627382    2:627382   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       627383    2:627383   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       627413    2:627413   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       627414    2:627414   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       627477    2:627477   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       627566    2:627566   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       627758    2:627758   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       627761    2:627761   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       627851    2:627851   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       627866    2:627866   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       627869    2:627869   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       627875    2:627875   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       627888    2:627888   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       627905    2:627905   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       627924    2:627924   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       627940    2:627940   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       628022    2:628022   0.180328     0.274912 
     2       873169    2:873169   0.245902      2       628029    2:628029   0.180328      0.18088 
     2       873169    2:873169   0.245902      2       628035    2:628035  0.0819672     0.147831 
     2       873169    2:873169   0.245902      2       628036    2:628036   0.229508     0.468087 
     2       873169    2:873169   0.245902      2       628053    2:628053   0.180328      0.18088 
     2       873169    2:873169   0.245902      2       628059    2:628059   0.163934     0.132583 
     2       873169    2:873169   0.245902      2       628120    2:628120   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       628122    2:628122   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       628217    2:628217   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       628218    2:628218   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       628230    2:628230   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       628233    2:628233   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       628234    2:628234   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       628246    2:628246   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       628269    2:628269   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       628273    2:628273   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       628340    2:628340   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       628396    2:628396   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       628444    2:628444   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       628507    2:628507   0.245902     0.311332 
     2       873169    2:873169   0.245902      2       628562    2:628562   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       628632    2:628632   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       628673    2:628673   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       628685    2:628685   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       628686    2:628686   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       628730    2:628730   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       628771    2:628771   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       628796    2:628796   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       628816    2:628816   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       628838    2:628838   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       628874    2:628874   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       628901    2:628901   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       628942    2:628942  0.0819672     0.147831 
     2       873169    2:873169   0.245902      2       629862    2:629862   0.245902     0.417803 
     2       873169    2:873169   0.245902      2       629879    2:629879   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       629894    2:629894   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       630001    2:630001   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       630002    2:630002   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       630211    2:630211   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       630229    2:630229   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       630288    2:630288   0.442623     0.410628 
     2       873169    2:873169   0.245902      2       630321    2:630321   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       630503    2:630503   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       630616    2:630616   0.147541    0.0367924 
     2       873169    2:873169   0.245902      2       630622    2:630622   0.147541    0.0367924 
     2       873169    2:873169   0.245902      2       630819    2:630819   0.262295     0.373915 
     2       873169    2:873169   0.245902      2       630849    2:630849   0.442623     0.410628 
     2       873169    2:873169   0.245902      2       630923    2:630923   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       630932    2:630932   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       631002    2:631002   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       631136    2:631136   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       631163    2:631163   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       631232    2:631232   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       631249    2:631249   0.163934     0.218042 
     2       873169    2:873169   0.245902      2       631592    2:631592   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       631612    2:631612   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       631647    2:631647   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       631671    2:631671   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       631686    2:631686   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       631704    2:631704   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       631711    2:631711   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       631715    2:631715   0.147541     0.264041 
     2       873169    2:873169   0.245902      2       632056    2:632056   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       632170    2:632170   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       634057    2:634057   0.245902     0.417803 
     2       873169    2:873169   0.245902      2       634685    2:634685   0.442623     0.410628 
     2       873169    2:873169   0.245902      2       634832    2:634832   0.409836     0.469565 
     2       873169    2:873169   0.245902      2       635100    2:635100  0.0819672     0.147831 
     2       873169    2:873169   0.245902      2       635856    2:635856  0.0819672     0.147831 
     2       873169    2:873169   0.245902      2       636638    2:636638   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       636830    2:636830   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       636990    2:636990   0.442623     0.410628 
     2       873169    2:873169   0.245902      2       636997    2:636997   0.147541    0.0367924 
     2       873169    2:873169   0.245902      2       637022    2:637022   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       637024    2:637024   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       637074    2:637074   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       637119    2:637119   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       637152    2:637152   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       637176    2:637176  0.0819672     0.147831 
     2       873169    2:873169   0.245902      2       637203    2:637203   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       637297    2:637297    0.42623     0.438963 
     2       873169    2:873169   0.245902      2       637302    2:637302   0.278689     0.335302 
     2       873169    2:873169   0.245902      2       637399    2:637399   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       637473    2:637473   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       637530    2:637530   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       637690    2:637690   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       637774    2:637774   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       637959    2:637959   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       637971    2:637971   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       638007    2:638007   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       638065    2:638065   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       638162    2:638162   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       638205    2:638205   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       638279    2:638279   0.278689     0.335302 
     2       873169    2:873169   0.245902      2       638331    2:638331   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       638354    2:638354   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       638378    2:638378   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       638447    2:638447   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       638453    2:638453   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       638455    2:638455   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       638456    2:638456   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       638475    2:638475   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       638488    2:638488   0.278689     0.335302 
     2       873169    2:873169   0.245902      2       638520    2:638520   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       638528    2:638528   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       638539    2:638539   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       638568    2:638568   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       638917    2:638917   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       639013    2:639013   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       639055    2:639055   0.163934     0.218042 
     2       873169    2:873169   0.245902      2       639160    2:639160   0.163934     0.218042 
     2       873169    2:873169   0.245902      2       639442    2:639442   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       639479    2:639479   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       639496    2:639496   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       639500    2:639500   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       639539    2:639539   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       639565    2:639565   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       639567    2:639567   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       639621    2:639621   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       639639    2:639639   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       639708    2:639708   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640123    2:640123   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640133    2:640133   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640139    2:640139   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640169    2:640169  0.0983607    0.0379842 
     2       873169    2:873169   0.245902      2       640177    2:640177  0.0983607    0.0379842 
     2       873169    2:873169   0.245902      2       640184    2:640184  0.0819672     0.147831 
     2       873169    2:873169   0.245902      2       640205    2:640205  0.0983607    0.0379842 
     2       873169    2:873169   0.245902      2       640239    2:640239  0.0983607    0.0379842 
     2       873169    2:873169   0.245902      2       640276    2:640276   0.180328     0.274912 
     2       873169    2:873169   0.245902      2       640313    2:640313  0.0983607    0.0379842 
     2       873169    2:873169   0.245902      2       640328    2:640328  0.0983607    0.0379842 
     2       873169    2:873169   0.245902      2       640334    2:640334  0.0983607    0.0379842 
     2       873169    2:873169   0.245902      2       640765    2:640765  0.0655738    0.0244343 
     2       873169    2:873169   0.245902      2       640766    2:640766  0.0655738    0.0244343 
     2       873169    2:873169   0.245902      2       640771    2:640771  0.0655738    0.0244343 
     2       873169    2:873169   0.245902      2       640787    2:640787  0.0655738    0.0244343 
     2       873169    2:873169   0.245902      2       640793    2:640793  0.0655738    0.0244343 
     2       873169    2:873169   0.245902      2       640794    2:640794  0.0655738    0.0244343 
     2       873169    2:873169   0.245902      2       640847    2:640847   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640848    2:640848   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640853    2:640853   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640857    2:640857   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640863    2:640863   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640895    2:640895   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640897    2:640897   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640905    2:640905   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640908    2:640908   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640909    2:640909   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640910    2:640910   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640926    2:640926   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640930    2:640930   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640939    2:640939   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640942    2:640942   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640948    2:640948   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640952    2:640952   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640958    2:640958   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640970    2:640970   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640972    2:640972   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640974    2:640974   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640984    2:640984   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       640985    2:640985   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       641014    2:641014   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       641016    2:641016   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       641037    2:641037  0.0983607    0.0379842 
     2       873169    2:873169   0.245902      2       641043    2:641043  0.0983607    0.0379842 
     2       873169    2:873169   0.245902      2       641083    2:641083  0.0983607    0.0379842 
     2       873169    2:873169   0.245902      2       641122    2:641122   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       641139    2:641139   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       641152    2:641152   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       641215    2:641215   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       641255    2:641255   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       641257    2:641257   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       641339    2:641339   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       641384    2:641384   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       641426    2:641426   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       641431    2:641431   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       641441    2:641441   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       641464    2:641464   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       641486    2:641486   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       641487    2:641487   0.278689     0.335302 
     2       873169    2:873169   0.245902      2       641495    2:641495   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       641625    2:641625   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       642044    2:642044   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       642073    2:642073   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       642193    2:642193   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       642214    2:642214   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       642226    2:642226   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       642260    2:642260   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       642280    2:642280   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643038    2:643038   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643043    2:643043   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643046    2:643046   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643072    2:643072   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643179    2:643179   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643182    2:643182   0.114754     0.397531 
